Ticker,Name,Exchange
PMBC,Pacific Mercantile Bancorp,NASDAQ
PMCS,Pmc - Sierra,NASDAQ
PMD,Psychemedics Corp.,NASDAQ
PME,Sentry Select Primary Metals Corp.,NASDAQ
PMFG,Pmfg,NASDAQ
PMNA,Mena Frontier Countries Powershares,NASDAQ
PMTC,Parametric Technology Corp.,NASDAQ
PNBK,Patriot National Bancorp,NASDAQ
PNFP,Pinnacle Financial Partners,NASDAQ
PNNT,Pennantpark Investment Corp.,NASDAQ
PNQI,Nasdaq Internet Powershares,NASDAQ
PNRA,Panera Bread Company,NASDAQ
PNRG,Primeenergy Corp.,NASDAQ
PNTR,Pointer Telocation,NASDAQ
PODD,Insulet Corp.,NASDAQ
POOL,Pool Corp.,NASDAQ
POPE,Pope Resources,NASDAQ
POWI,Power Integrations,NASDAQ
POWL,Powell Industries,NASDAQ
POWR,Powersecure International,NASDAQ
POZN,Pozen,NASDAQ
PPBI,Pacific Premier Bancorp,NASDAQ
PPC,Pilgrim's Pride Corp.,NASDAQ
PPHM,Peregrine Pharmaceuticals,NASDAQ
PRAA,Portfolio Recovery Associates,NASDAQ
PRAN,Prana Biotechnology,NASDAQ
PRCP,Perceptron,NASDAQ
PRFT,Perficient,NASDAQ
PRFZ,FTSE Rafi US 1500 Small-Mid Powershares,NASDAQ
PRGN,Paragon Shipping,NASDAQ
PRGS,Progress Software Corp.,NASDAQ
PRGX,Prgx Global,NASDAQ
PRIM,Primoris Services Corp.,NASDAQ
PRKR,Parkervision,NASDAQ
PRLS,Peerless Systems Corp.,NASDAQ
PRMW,Primo Water Corp.,NASDAQ
PROV,Provident Financial Holdings,NASDAQ
PRPH,Prophase Labs,NASDAQ
PRSC,The Providence Service Corp.,NASDAQ
PRSS,Cafepress,NASDAQ
PRTA,Prothena Corporation Plc,NASDAQ
PRTS,U.S. Auto Parts Network,NASDAQ
PRXI,Premier Exhibitions,NASDAQ
PRXL,Parexel International Corp.,NASDAQ
PSAU,Global Gold & Prec Metals Powershares,NASDAQ
PSBH,Psb Holdings,NASDAQ
PSCC,S&P Smallcap Cnsmr Staples Powershares,NASDAQ
PSCD,S&P Smallcap Cnsmr Discret Powershares,NASDAQ
PSCE,S&P Smallcap Energy Powershares,NASDAQ
PSCF,S&P Smallcap Financials Powershares,NASDAQ
PSCH,S&P Smallcap Health Care Powershares,NASDAQ
PSCI,S&P Smallcap Industrials Powershares,NASDAQ
PSCM,S&P Smallcap Materials Powershares,NASDAQ
PSCT,S&P Smallcap Info Tech Powershares,NASDAQ
PSCU,S&P Smallcap Utilities Powershares,NASDAQ
PSDV,Psivida,NASDAQ
PSEC,Prospect Capital Corp.,NASDAQ
PSEM,Pericom Semiconductor Corp.,NASDAQ
PSIX,Power Solutions Inte,NASDAQ
PSMI,Peregrine Semiconductor Corp.,NASDAQ
PSMT,Pricesmart,NASDAQ
PSTB,Park Sterling Bank,NASDAQ
PSTI,Pluristem Therapeutics,NASDAQ
PSTR,Postrock Energy Corp.,NASDAQ
PSUN,Pacific Sunwear Of California,NASDAQ
PTCT,Ptc Therapeutics,NASDAQ
PTEK,Pokertek,NASDAQ
PTEN,Patterson-Uti Energy,NASDAQ
PTIE,Pain Therapeutics,NASDAQ
PTIX,Performance,NASDAQ
PTLA,Portola Pharmaceuticals,NASDAQ
PTNR,Partner Communications Company,NASDAQ
PTNT,Internet Patents Corp,NASDAQ
PTRY,The Pantry,NASDAQ
PTSI,P.A.M. Transportation Services,NASDAQ
PTSX,Point.360,NASDAQ
PTX,Golf Trust Of America,NASDAQ
PULB,Pulaski Financial,NASDAQ
PVFC,Pvf Capital,NASDAQ
PVTB,Privatebancorp,NASDAQ
PVTBP,Privatebancorp,NASDAQ
PWOD,Penns Woods Bancorp,NASDAQ
PWRD,Perfect World Co.,NASDAQ
PWX,Providence And Worcester Railroad,NASDAQ
PXLW,Pixelworks,NASDAQ
PZZA,Papa John's International,NASDAQ
PZZI,Pizza Inn,NASDAQ
QABA,Nasdaq Aba Community Bank First Trust,NASDAQ
QADA,Qad,NASDAQ
QADB,Qad,NASDAQ
QBAK,Qualstar Corp.,NASDAQ
QCCO,Qc Holdings,NASDAQ
QCLN,Nasdaq Clean Edge Green First Trust,NASDAQ
QCOM,Qualcomm,NASDAQ
QCOR,Questcor Pharmaceuticals,NASDAQ
QCRH,Qcr Holdings,NASDAQ
QDEL,Quidel Corp.,NASDAQ
QGEN,Qiagen N.V.,NASDAQ
QIWI,Qiwi Plc,NASDAQ
QKLS,Qkl Stores,NASDAQ
QLGC,Qlogic Corp.,NASDAQ
QLIK,Qlik,NASDAQ
QLTI,Qlt,NASDAQ
QLTY,Quality Distribution,NASDAQ
QLYS,Qualys,NASDAQ
QNST,Quinstreet,NASDAQ
QPACU,Quinpario Acquisition Corp.,NASDAQ
QQEW,Nasdaq-100 Equal Weight First Trust,NASDAQ
QQQ,Powershares QQQ,NASDAQ
QQQC,G-X Nasdaq China Technology ETF,NASDAQ
QQQX,Nasdaq Premiumome And Growth,NASDAQ
QQXT,Nasdaq-100 Ex-Tech Sec First Trust,NASDAQ
QSII,Quality Systems,NASDAQ
QTEC,Nasdaq-100 Tech Index First Trust,NASDAQ
QTWW,Quantum Fuel Systems,NASDAQ
QUIK,Quicklogic Corp.,NASDAQ
RADA,Rada Electronics Industries Limited,NASDAQ
RAIL,Freightcar America,NASDAQ
RAND,Rand Capital Corp.,NASDAQ
RAVN,Raven Industries,NASDAQ
RBCAA,Republic Bancorp,NASDAQ
RBCN,Rubicon Technology,NASDAQ
RBPAA,Royal Bancshares Of Pennsylvania,NASDAQ
RCII,Rent-A-Center,NASDAQ
RCKB,Rockville Financial,NASDAQ
RCKY,Rocky Brands,NASDAQ
RCMT,Rcm,NASDAQ
RCON,Recon Technology,NASDAQ
RCPT,Receptos,NASDAQ
RDA,Rda Microelectronics,NASDAQ
RDCM,Radcom,NASDAQ
RDEN,Elizabeth Arden,NASDAQ
RDHL,Redhill Biopharma.,NASDAQ
RDI,Reading International,NASDAQ
RDIB,Reading International,NASDAQ
RDNT,Radnet,NASDAQ
RDWR,Radware,NASDAQ
RECN,Resources Connection,NASDAQ
RECV,Recovery Energy,NASDAQ
REDF,Rediff.Com India Limited,NASDAQ
REFR,Research Frontiers,NASDAQ
REGI,Renewable Energy Group,NASDAQ
REGN,Regeneron Pharmaceuticals,NASDAQ
REIS,Reis,NASDAQ
RELL,Richardson Electronics,NASDAQ
RELV,Reliv International,NASDAQ
REMY,Remy Intl,NASDAQ
RENT,Rentrak Corp.,NASDAQ
REXI,Resource America,NASDAQ
REXX,Rex Energy Corp.,NASDAQ
RFIL,Rf Industries,NASDAQ
RFMD,Rf Micro Devices,NASDAQ
RGCO,Rgc Resources,NASDAQ
RGDO,Regado Biosciences,NASDAQ
RGDX,Response Genetics,NASDAQ
RGEN,Repligen Corp.,NASDAQ
RGLD,Royal Gold,NASDAQ
RGLS,Regulus Therapeutics,NASDAQ
RICK,Rick's Cabaret International,NASDAQ
RIGL,Rigel Pharmaceuticals,NASDAQ
RIMG,Rimage Corp.,NASDAQ
RITT,Rit,NASDAQ
RIVR,River Valley Bancorp.,NASDAQ
RJET,Republic Airways Holdings,NASDAQ
RLJE,Rlj Entertainment,NASDAQ
RLOC,Reachlocal,NASDAQ
RLOG,Rand Logistics,NASDAQ
RMBS,Rambus,NASDAQ
RMCF,Rocky Mountain Chocolate Factory,NASDAQ
RMGN,Scg Financial Acquisition Corp.,NASDAQ
RMTI,Rockwell Medical,NASDAQ
RNA,Prosensa Holding B.V.,NASDAQ
RNET,Rignet,NASDAQ
RNST,Renasant Corp.,NASDAQ
RNWK,Realnetworks,NASDAQ
ROCK,Gibraltar Industries,NASDAQ
ROCM,Rochester Medical Corp.,NASDAQ
ROIA,Radio One,NASDAQ
ROIAK,Radio One,NASDAQ
ROIC,Retail Opportunity Investments,NASDAQ
ROICU,Retail Opportunity Investments,NASDAQ
ROICW,Retail Opportunity Investments,NASDAQ
ROLL,RBC Bearings,NASDAQ
ROMA,Roma Financial Corp.,NASDAQ
ROSE,Rosetta Resources,NASDAQ
ROSG,Rosetta Genomics,NASDAQ
ROST,Ross Stores,NASDAQ
ROVI,Rovi Corp.,NASDAQ
ROYL,Royale Energy,NASDAQ
RP,Realpage,NASDAQ
RPRX,Repros Therapeutics,NASDAQ
RPRXW,Repros Therapeutics,NASDAQ
RPRXZ,Repros Therapeutics,NASDAQ
RPTP,Raptor Pharmaceutical,NASDAQ
RPXC,Rpx Corporation,NASDAQ
RRD,R.R. Donnelley & Sons Company,NASDAQ
RRGB,Red Robin Gourmet Burgers,NASDAQ
RRST,Rrsat Global Communications Network,NASDAQ
RSOL,Real Goods Solar,NASDAQ
RSTI,Rofin-Sinar,NASDAQ
RSYS,Radisys Corp.,NASDAQ
RTEC,Rudolph,NASDAQ
RTIX,Rti Biologics,NASDAQ
RTK,Rentech,NASDAQ
RUE,Rue21,NASDAQ
RUSHA,Rush Enterprises,NASDAQ
RUSHB,Rush Enterprises,NASDAQ
RUTH,Ruth's Hospitality Group,NASDAQ
RVBD,Riverbed Technology,NASDAQ
RVLT,Nexxus Lighting,NASDAQ
RVSB,Riverview Bancorp,NASDAQ
RYAAY,Ryanair Holdings Plc,NASDAQ
SAAS,Incontact,NASDAQ
SAEX,Saexploration Holdings,NASDAQ
SAFM,Sanderson Farms,NASDAQ
SAFT,Safety Insurance Group,NASDAQ
SAIA,Saia,NASDAQ
SAL,Salisbury Bancorp,NASDAQ
SALE,Retailmenot,NASDAQ
SALM,Salem Communications Corp.,NASDAQ
SAMG,Silvercrest Asset Management Gr,NASDAQ
SANM,Sanmina-Sci Corp.,NASDAQ
SANW,S&W Seed Company,NASDAQ
SANWZ,S&W Seed Company,NASDAQ
SAPE,Sapient Corp.,NASDAQ
SASR,Sandy Spring Bancorp,NASDAQ
SATS,Echostar Corp.,NASDAQ
SAVE,Spirit Airlines,NASDAQ
SBAC,SBA Communications Corp.,NASDAQ
SBBX,Sussex Bancorp,NASDAQ
SBCF,Seacoast Banking Corporation Of Florida,NASDAQ
SBFG,Sb Financial Group,NASDAQ
SBGI,Sinclair Broadcast Group,NASDAQ
SBLK,Star Bulk Carriers,NASDAQ
SBNY,Signature Bank,NASDAQ
SBNYW,Signature Bank,NASDAQ
SBRA,Sabra Healthcare REIT,NASDAQ
SBRAP,Sabra,NASDAQ
SBSA,Spanish Broadcasting System,NASDAQ
SBSI,Southside Bancshares,NASDAQ
SBUX,Starbucks Corp.,NASDAQ
SCBT,Scbt Financial Corp.,NASDAQ
SCHL,Scholastic Corp.,NASDAQ
SCHN,Schnitzer Steel Industries,NASDAQ
SCLN,Sciclone Pharmaceuticals,NASDAQ
SCMP,Sucampo Pharmaceuticals,NASDAQ
SCOK,Sinocoking Coal And Coke Chemical,NASDAQ
SCON,Superconductor,NASDAQ
SCOR,Comscore,NASDAQ
SCSC,Scansource,NASDAQ
SCSS,Select Comfort Corp.,NASDAQ
SCTY,Solarcity Corporation,NASDAQ
SCVL,Shoe Carnival,NASDAQ
SEAC,Seachange International,NASDAQ
SEED,Origin Agritech Limited,NASDAQ
SEIC,Sei Investments Company,NASDAQ
SENEA,Seneca Foods,NASDAQ
SENEB,Seneca Foods,NASDAQ
SEV,Sevcon,NASDAQ
SFBC,Sound Financial,NASDAQ
SFLY,Shutterfly,NASDAQ
SFM,Sprouts Farmers Market,NASDAQ
SFNC,Simmons First National Corp.,NASDAQ
SFST,Southern First Bancshares,NASDAQ
SGC,Superior Uniform Group,NASDAQ
SGEN,Seattle Genetics,NASDAQ
SGI,Silicon Graphics International Corp,NASDAQ
SGMA,Sigmatron International,NASDAQ
SGMO,Sangamo Biosciences,NASDAQ
SGMS,Scientific Games Corp,NASDAQ
SGNT,Sagent Pharmaceuticals,NASDAQ
SGOC,Sgoco Group,NASDAQ
SGRP,Spar Group,NASDAQ
SGYP,Synergy Pharmaceuticals,NASDAQ
SGYPW,Synergy Pharmaceuticals,NASDAQ
SHBI,Shore Bancshares,NASDAQ
SHEN,Shenandoah Telecommunications Co,NASDAQ
SHFL,Shuffle Master,NASDAQ
SHIP,Seanergy Maritime Holdings Corp,NASDAQ
SHLD,Sears Holdings Corp.,NASDAQ
SHLM,A. Schulman,NASDAQ
SHLO,Shiloh Industries,NASDAQ
SHOO,Steven Madden,NASDAQ
SHOR,Shoretel,NASDAQ
SHOS,Sears Hometown And Outlet Store,NASDAQ
SHPG,Shire Plc American Depositary Shares,NASDAQ
SIAL,Sigma-Aldrich Corp.,NASDAQ
SIBC,State Investors Bancorp,NASDAQ
SIEB,Siebert Financial,NASDAQ
SIFI,Si Financial Group,NASDAQ
SIFY,Sify Limited,NASDAQ
SIGA,Siga,NASDAQ
SIGI,Selective Insurance Group,NASDAQ
SIGM,Sigma Designs,NASDAQ
SILC,Silicom,NASDAQ
SIMG,Silicon Image,NASDAQ
SIMO,Silicon Motion Technology Corp.,NASDAQ
SINA,Sina Corp.,NASDAQ
SINO,Sino-Global Shipping America,NASDAQ
SIRI,Sirius Xm Radio,NASDAQ
SIRO,Sirona Dental Systems,NASDAQ
SIVB,Svb Financial Group,NASDAQ
SIVBO,Svb Financial Group,NASDAQ
SKBI,Skystar Bio-Pharmaceutical Company,NASDAQ
SKUL,Skullcandy,NASDAQ
SKYW,Skywest,NASDAQ
SKYY,ISE Cloud Computing Index First Trust,NASDAQ
SLAB,Silicon Laboratories,NASDAQ
SLGN,Silgan Holdings,NASDAQ
SLM,Slm Corp.,NASDAQ
SLMAP,Slm 6.97 Cum Pfd A,NASDAQ
SLMBP,Slm Corp Pfd B,NASDAQ
SLP,Simulations Plus,NASDAQ
SLRC,Solar Capital,NASDAQ
SLTC,Selectica,NASDAQ
SLTM,Solta Medical,NASDAQ
SLVO,Credit Suisse Ag,NASDAQ
SLXP,Salix Pharmaceuticals,NASDAQ
SMBC,Southern Missouri Bancorp,NASDAQ
SMCI,Super Micro Computer,NASDAQ
SMED,Sharps Compliance Corp,NASDAQ
SMIT,Schmitt Industries,NASDAQ
SMMF,Summit Financial Group,NASDAQ
SMPL,Kaiser Federal Financial Group,NASDAQ
SMRT,Stein Mart,NASDAQ
SMSI,Smith Micro Software,NASDAQ
SMT,Smart,NASDAQ
SMTC,Semtech Corp.,NASDAQ
SMTX,Smtc Corp.,NASDAQ
SNAK,Inventure Foods,NASDAQ
SNBC,Sun Bancorp,NASDAQ
SNCR,Synchronoss,NASDAQ
SNDK,Sandisk Corp.,NASDAQ
SNFCA,Security National Financial Corp.,NASDAQ
SNHY,Sun Hydraulics Corp.,NASDAQ
SNMX,Senomyx,NASDAQ
SNPS,Synopsys,NASDAQ
SNSS,Sunesis Pharmaceuticals,NASDAQ
SNTA,Synta Pharmaceuticals,NASDAQ
SNTS,Santarus,NASDAQ
SOCB,Southcoast Financial Corp.,NASDAQ
SOCL,G-X Social Media Index ETF,NASDAQ
SODA,Sodastream International,NASDAQ
SOFO,Sonic Foundry,NASDAQ
SOHO,Sotherly Hotels,NASDAQ
SOHU,Sohu.Com,NASDAQ
SONA,Southern National Bancorp Of Virginia,NASDAQ
SONC,Sonic,NASDAQ
SONS,Sonus Networks,NASDAQ
SORL,Sorl Auto Parts,NASDAQ
SOXX,PHLX Sox Semiconductor Sector Ishares,NASDAQ
SPAN,Span-America Medical Systems,NASDAQ
SPAR,Spartan Motors,NASDAQ
SPBC,Sp Bancorp,NASDAQ
SPCHA,Sport Chalet,NASDAQ
SPCHB,Sport Chalet,NASDAQ
SPEX,Spherix,NASDAQ
SPHS,Sophiris Bio,NASDAQ
SPIL,Siliconware Precision Industries Company,NASDAQ
SPLK,Splunk,NASDAQ
SPLS,Staples,NASDAQ
SPNC,The Spectranetics Corp.,NASDAQ
SPNS,Sapiens International Corporation N.V.,NASDAQ
SPPI,Spectrum Pharmaceuticals,NASDAQ
SPPR,Supertel Hospitality,NASDAQ
SPPRO,Supertel Hospitality,NASDAQ
SPPRP,Supertel Hospitality,NASDAQ
SPRD,Spreadtrum Communications,NASDAQ
SPRO,Smartpros,NASDAQ
SPRT,Support.Com,NASDAQ
SPSC,Sps Commerce,NASDAQ
SPTN,Spartan Stores,NASDAQ
SPU,Skypeople Fruit Juice,NASDAQ
SPWR,Sunpower Corp.,NASDAQ
SQI,Sciquest,NASDAQ
SQNM,Sequenom,NASDAQ
SQQQ,Ultrapro Short QQQ Proshares,NASDAQ
SRCE,1St Source Corp.,NASDAQ
SRCL,Stericycle,NASDAQ
SRDX,Surmodics,NASDAQ
SREV,Servicesource International In,NASDAQ
SRPT,Sarepta Therapeutics,NASDAQ
SSBI,Summit State Bank,NASDAQ
SSFN,Stewardship Financial Corp,NASDAQ
SSH,Sunshine Heart,NASDAQ
SSNC,SS&C Holdings,NASDAQ
SSRI,Silver Standard Resources,NASDAQ
SSYS,Stratasys,NASDAQ
STAA,Staar Surgical Company,NASDAQ
STAN,Standard Parking Corp.,NASDAQ
STB,Student Transn,NASDAQ
STBA,S&T Bancorp,NASDAQ
STBZ,State Bank Finl Corp,NASDAQ
STCK,Stock Building Supply Holdings,NASDAQ
STEC,Stec,NASDAQ
STEI,Stewart Enterprises,NASDAQ
STEL,Stellarone Corp.,NASDAQ
STEM,Stemcells,NASDAQ
STFC,State Auto Financial Corp.,NASDAQ
STKL,Sunopta,NASDAQ
STLD,Steel Dynamics,NASDAQ
STLY,Stanley Furniture Company,NASDAQ
STML,Stemline Therapeutics,NASDAQ
STMP,Stamps.Com,NASDAQ
STND,Standard Financial,NASDAQ
STNR,Steiner Leisure Limited,NASDAQ
STRA,Strayer Education,NASDAQ
STRL,Sterling Construction Company,NASDAQ
STRM,Streamline Health Solutions,NASDAQ
STRN,Sutron Corp.,NASDAQ
STRS,Stratus Properties,NASDAQ
STRT,Strattec Security Corp.,NASDAQ
STRZA,Starz Series A Liberty Capital,NASDAQ
STRZB,Starz Series B Liberty Capital,NASDAQ
STSA,Sterling Financial Corp.,NASDAQ
STSI,Star Scientific,NASDAQ
STX,Seagate Technology.,NASDAQ
STXS,Stereotaxis,NASDAQ
SUBK,Suffolk Bancorp,NASDAQ
SUMR,Summer Infant,NASDAQ
SUNS,Solar Senior Capital.,NASDAQ
SUPN,Supernus Pharmaceuticals,NASDAQ
SUPX,Supertex,NASDAQ
SURG,Synergetics USA,NASDAQ
SUSQ,Susquehanna Bancshares,NASDAQ
SUTR,Sutor Technology Group Limited,NASDAQ
SVA,Sinovac Biotech,NASDAQ
SVBI,Severn Bancorp,NASDAQ
SVNT,Savient Pharmaceuticals,NASDAQ
SVVC,Firsthand Technology Value Fund,NASDAQ
SWHC,Smith & Wesson Holding Corp.,NASDAQ
SWIR,Sierra Wireless,NASDAQ
SWKS,Skyworks Solutions,NASDAQ
SWSH,Swisher Hygiene,NASDAQ
SYBT,S.Y. Bancorp,NASDAQ
SYBTP,S.Y. Bancorp,NASDAQ
SYKE,Sykes Enterprises,NASDAQ
SYMC,Symantec Corp.,NASDAQ
SYMM,Symmetricom,NASDAQ
SYMX,Synthesis Energy Systems,NASDAQ
SYNA,Synaptics,NASDAQ
SYNC,Synacor,NASDAQ
SYNL,Synalloy Corp.,NASDAQ
SYNM,Syntroleum Corp.,NASDAQ
SYNT,Syntel,NASDAQ
SYPR,Sypris Solutions,NASDAQ
SYUT,Synutra International,NASDAQ
SZYM,Solazyme,NASDAQ
TACT,Transact,NASDAQ
TAIT,Taitron Components,NASDAQ
TASR,Taser International,NASDAQ
TAST,Carrols Restaurant Group,NASDAQ
TATT,Tat,NASDAQ
TAX,Jth Holding,NASDAQ
TAXI,Medallion Financial,NASDAQ
TAYC,Taylor Capital Group,NASDAQ
TAYCO,Taylor Cap Group,NASDAQ
TAYCP,Taylor Capital Group,NASDAQ
TAYD,Taylor Devices,NASDAQ
TBAC,Tandy Brands Accessories,NASDAQ
TBBK,The Bancorp,NASDAQ
TBNK,Territorial Bancorp,NASDAQ
TBOW,Trunkbow International Holdings,NASDAQ
TCBI,Texas Capital Bancshares,NASDAQ
TCBIL,Texas Capital Bancshares,NASDAQ
TCBIP,Texas Capital,NASDAQ
TCBK,Trico Bancshares,NASDAQ
TCCO,Technical Communications Corp.,NASDAQ
TCPC,Tcp Capital Corp.,NASDAQ
TCRD,Thl Credit,NASDAQ
TDIV,First Trust Exchange-Traded Fun,NASDAQ
TEAR,Tearlab Corp.,NASDAQ
TECD,Tech Data Corp.,NASDAQ
TECH,Techne Corp.,NASDAQ
TECUA,Tecumseh Products Company,NASDAQ
TECUB,Tecumseh Products Company,NASDAQ
TELK,Telik,NASDAQ
TESO,Tesco Corp.,NASDAQ
TESS,Tessco,NASDAQ
TFCO,Tufco,NASDAQ
TFM,The Fresh Market,NASDAQ
TFSL,Tfs Financial Corp.,NASDAQ
TGA,Transglobe Energy Corp,NASDAQ
TGE,Tgc Industries,NASDAQ
TGTX,Tg Therapeutics,NASDAQ
THFF,First Financial Corporation Indiana,NASDAQ
THLD,Threshold Pharmaceuticals,NASDAQ
THOR,Thoratec Corp.,NASDAQ
THRD,Tf Financial Corp.,NASDAQ
THRM,Amerigonorporated,NASDAQ
THRX,Theravance,NASDAQ
THST,Truett-Hurst,NASDAQ
THTI,Tht Heat Transfer Technology,NASDAQ
TIBX,Tibco Software,NASDAQ
TICC,Ticc Capital,NASDAQ
TIGR,Tigerlogic Corp.,NASDAQ
TILE,Interface,NASDAQ
TINY,Harris & Harris Group,NASDAQ
TIPT,Tiptree Financial,NASDAQ
TISA,Top Image Systems,NASDAQ
TITN,Titan Machinery,NASDAQ
TIVO,Tivo,NASDAQ
TKMR,Tekmira Pharmaceuticals Corp,NASDAQ
TLAB,Tellabs,NASDAQ
TLF,Tandy Leather Factory,NASDAQ
TMNG,The Management Network Group,NASDAQ
TNAV,Telenav,NASDAQ
TNGO,Tangoe,NASDAQ
TNXP,Tonix Pharm Hldg Cor,NASDAQ
TOFC,Tower Financial Corp.,NASDAQ
TOPS,Top Ships,NASDAQ
TORM,Tor Minerals International,NASDAQ
TOWN,Towne Bank,NASDAQ
TQNT,Triquint Semiconductor,NASDAQ
TQQQ,Ultrapro QQQ Proshares,NASDAQ
TRAK,Dealertrack Holdings,NASDAQ
TRCB,Two River Bancorp,NASDAQ
TREE,Tree.Com,NASDAQ
TRGT,Targacept,NASDAQ
TRIB,Trinity Biotech Plc,NASDAQ
TRIP,Tripadvisor,NASDAQ
TRIT,Tri-Tech Holding,NASDAQ
TRLG,True Religion Apparel,NASDAQ
TRMB,Trimble Navigation Limited,NASDAQ
TRMK,Trustmark Corp.,NASDAQ
TRNS,Transcat,NASDAQ
TRNX,Tornier N.V.,NASDAQ
TROV,Trovagene,NASDAQ
TROVU,Trovagene,NASDAQ
TROVW,Trovagene,NASDAQ
TROW,T. Rowe Price Group,NASDAQ
TRS,Trimas Corp.,NASDAQ
TRST,Trustco Bank Corp NY,NASDAQ
TSBK,Timberland Bancorp,NASDAQ
TSC,Tristate Capital Holdings,NASDAQ
TSCO,Tractor Supply Company,NASDAQ
TSEM,Tower Semiconductor,NASDAQ
TSLA,Tesla Motors,NASDAQ
TSPT,Transcept Pharmaceuticals,NASDAQ
TSRA,Tessera,NASDAQ
TSRE,Trade Street Residential,NASDAQ
TSRI,Tsr,NASDAQ
TSRO,Tesaro,NASDAQ
TSRX,Trius Therapeutics,NASDAQ
TST,Thestreet.Com,NASDAQ
TSYS,Telecommunication Systems,NASDAQ
TTEC,Teletech Holdings,NASDAQ
TTEK,Tetra Tech,NASDAQ
TTGT,Techtarget,NASDAQ
TTHI,Transition Therapeutics,NASDAQ
TTMI,Ttm,NASDAQ
TTPH,Tetraphase Pharmaceuticals,NASDAQ
TTS,Tile Shop Holdings,NASDAQ
TTWO,Take-Two Interactive Software,NASDAQ
TUES,Tuesday Morning,NASDAQ
TWER,Towerstream Corp.,NASDAQ
TWGP,Tower Group,NASDAQ
TWIN,Twin Disc,NASDAQ
TWMC,Trans World Entertainment,NASDAQ
TWTC,Tw Telecom,NASDAQ
TXCC,Transwitch Corp.,NASDAQ
TXN,Texas Instruments,NASDAQ
TXRH,Texas Roadhouse,NASDAQ
TYPE,Monotype Imaging Holdings,NASDAQ
TZOO,Travelzoo,NASDAQ
UACL,Universal Truckload Services,NASDAQ
UBCP,United Bancorp,NASDAQ
UBFO,United Security Bancshares,NASDAQ
UBIC,Ubic,NASDAQ
UBNK,United Financial Bancorp,NASDAQ
UBNT,Ubiquiti Networks,NASDAQ
UBOH,United Bancshares,NASDAQ
UBPS,Universal Business Payment Solu,NASDAQ
UBSH,Union First Market Bankshares Corp.,NASDAQ
UBSI,United Bankshares,NASDAQ
UCBA,United Community Bancorp,NASDAQ
UCBI,United Community Banks,NASDAQ
UCFC,United Community Financial,NASDAQ
UCTT,Ultra Clean Holdings,NASDAQ
UEIC,Universal Electronics,NASDAQ
UEPS,Net 1 Ueps,NASDAQ
UFCS,United Fire Group,NASDAQ
UFPI,Universal Forest Products,NASDAQ
UFPT,Ufp,NASDAQ
UG,United-Guardian,NASDAQ
UHAL,Amerco,NASDAQ
UIHC,United Insurance Hld,NASDAQ
ULBI,Ultralife Corp.,NASDAQ
ULTA,Ulta Salon Cosmetics & Fragrance,NASDAQ
ULTI,The Ultimate Software Group,NASDAQ
ULTR,Ultrapetrol [Bahamas] Limited,NASDAQ
UMBF,Umb Financial Corp.,NASDAQ
UMPQ,Umpqua Holdings Corp.,NASDAQ
UNAM,Unico American Corp.,NASDAQ
UNB,Union Bankshares,NASDAQ
UNFI,United Natural Foods,NASDAQ
UNIS,Unilife Corp.,NASDAQ
UNTD,United Online,NASDAQ
UNTK,Unitek Global Services,NASDAQ
UNTY,Unity Bancorp,NASDAQ
UNXL,Uni-Pixel,NASDAQ
UPI,Uroplasty,NASDAQ
UPIP,Unwired Planet,NASDAQ
URBN,Urban Outfitters,NASDAQ
URRE,Uranium Resources,NASDAQ
USAK,USA Truck,NASDAQ
USAP,Universal Stainless & Alloy Products,NASDAQ
USAT,USA,NASDAQ
USATP,USA,NASDAQ
USATZ,USA,NASDAQ
USBI,United Security Bancshares,NASDAQ
USCR,U S Concrete,NASDAQ
USEG,U.S. Energy,NASDAQ
USLM,United States Lime & Minerals,NASDAQ
USMD,Usmd Holdings,NASDAQ
USMO,USA Mobility,NASDAQ
USTR,United Stationers,NASDAQ
UTEK,Ultratech,NASDAQ
UTHR,United Therapeutics Corp.,NASDAQ
UTIW,Uti Worldwide,NASDAQ
UTMD,Utah Medical Products,NASDAQ
UTSI,Ustarcom Holdings Corp.,NASDAQ
UVSP,Univest Corporation Of Pennsylvania,NASDAQ
VALU,Value Line,NASDAQ
VASC,Vascular Solutions,NASDAQ
VBFC,Village Bank And Trust Financial,NASDAQ
VCBI,Virginia Commerce Bancorp,NASDAQ
VCIT,Interm-Term Corp Bd Idx ETF Vanguard,NASDAQ
VCLK,Valueclick,NASDAQ
VCLT,Long-Term Corp Bond Idx ETF Vanguard,NASDAQ
VCSH,Short-Term Corp Bd Idx ETF Vanguard,NASDAQ
VDSI,Vasco Data Security International,NASDAQ
VECO,Veeco Instruments,NASDAQ
VELT,Velti Plc,NASDAQ
VGIT,Interm-Term Govt Bd Idx ETF Vanguard,NASDAQ
VGLT,Long-Term Govt Bond Idx ETF Vanguard,NASDAQ
VGSH,Short-Term Govt Bd Idx ETF Vanguard,NASDAQ
VIA,Viacom Class A,NASDAQ
VIAB,Viacom Cl B,NASDAQ
VIAS,Viasystems Group,NASDAQ
VICL,Vical,NASDAQ
VICR,Vicor Corp.,NASDAQ
VIDE,Video Display Corp.,NASDAQ
VIFL,Food Technology Service,NASDAQ
VIMC,Vimicro International Corp.,NASDAQ
VIRC,Virco Manufacturing Corp.,NASDAQ
VISN,Visionchina Media,NASDAQ
